Date,Time,State,Group,Unit,Sales,filled_Group,standard_sales,scaled_sales,Week,Month,Quarter,Day
2020-11-19, Afternoon,NT,Kids,9,22500, Kids,-0.6980189236528843,0.1111111111111111,47,11,4,19
2020-11-19, Afternoon,NT,Men,4,10000, Men,-1.0855736792246156,0.031746031746031744,47,11,4,19
2020-11-19, Afternoon,NT,Women,6,15000, Women,-0.9305517769959231,0.06349206349206349,47,11,4,19
2020-11-19, Afternoon,NT,Seniors,3,7500, Seniors,-1.1630846303389617,0.015873015873015872,47,11,4,19
2020-11-19, Evening,NT,Kids,9,22500, Kids,-0.6980189236528843,0.1111111111111111,47,11,4,19
2020-11-19, Evening,NT,Men,6,15000, Men,-0.9305517769959231,0.06349206349206349,47,11,4,19
2020-11-19, Evening,NT,Women,9,22500, Women,-0.6980189236528843,0.1111111111111111,47,11,4,19
2020-11-19, Evening,NT,Seniors,6,15000, Seniors,-0.9305517769959231,0.06349206349206349,47,11,4,19
2020-11-19, Morning,SA,Kids,21,52500, Kids,0.23211248971927045,0.30158730158730157,47,11,4,19
2020-11-19, Morning,SA,Men,12,30000, Men,-0.4654860703098457,0.15873015873015872,47,11,4,19
2020-11-19, Morning,SA,Women,19,47500, Women,0.07709058749057798,0.2698412698412698,47,11,4,19
2020-11-19, Morning,SA,Seniors,20,50000, Seniors,0.1546015386049242,0.2857142857142857,47,11,4,19
2020-11-19, Afternoon,SA,Kids,23,57500, Kids,0.3871343919479629,0.3333333333333333,47,11,4,19
2020-11-19, Afternoon,SA,Men,23,57500, Men,0.3871343919479629,0.3333333333333333,47,11,4,19
2020-11-19, Afternoon,SA,Women,15,37500, Women,-0.23295321696680696,0.20634920634920634,47,11,4,19
2020-11-19, Afternoon,SA,Seniors,10,25000, Seniors,-0.6205079725385382,0.12698412698412698,47,11,4,19
2020-11-19, Evening,SA,Kids,10,25000, Kids,-0.6205079725385382,0.12698412698412698,47,11,4,19
2020-11-19, Evening,SA,Men,13,32500, Men,-0.38797511919549943,0.1746031746031746,47,11,4,19
2020-11-19, Evening,SA,Women,17,42500, Women,-0.07793131473811449,0.23809523809523808,47,11,4,19
2020-11-19, Evening,SA,Seniors,19,47500, Seniors,0.07709058749057798,0.2698412698412698,47,11,4,19
2020-11-19, Morning,VIC,Kids,42,105000, Kids,1.8598424631205415,0.6349206349206349,47,11,4,19
2020-11-19, Morning,VIC,Men,22,55000, Men,0.3096234408336167,0.31746031746031744,47,11,4,19
2020-11-19, Morning,VIC,Women,45,112500, Women,2.09237531646358,0.6825396825396826,47,11,4,19
2020-11-19, Morning,VIC,Seniors,41,102500, Seniors,1.782331512006195,0.6190476190476191,47,11,4,19
2020-11-19, Afternoon,VIC,Kids,42,105000, Kids,1.8598424631205415,0.6349206349206349,47,11,4,19
2020-11-19, Afternoon,VIC,Men,29,72500, Men,0.8522000986340403,0.42857142857142855,47,11,4,19
2020-11-19, Afternoon,VIC,Women,20,50000, Women,0.1546015386049242,0.2857142857142857,47,11,4,19
2020-11-19, Afternoon,VIC,Seniors,37,92500, Seniors,1.47228770754881,0.5555555555555556,47,11,4,19
2020-11-19, Evening,VIC,Kids,26,65000, Kids,0.6196672452910016,0.38095238095238093,47,11,4,19
2020-11-19, Evening,VIC,Men,29,72500, Men,0.8522000986340403,0.42857142857142855,47,11,4,19
2020-11-19, Evening,VIC,Women,27,67500, Women,0.6971781964053478,0.3968253968253968,47,11,4,19
2020-11-19, Evening,VIC,Seniors,29,72500, Seniors,0.8522000986340403,0.42857142857142855,47,11,4,19
2020-11-19, Morning,QLD,Kids,5,12500, Kids,-1.0080627281102692,0.047619047619047616,47,11,4,19
2020-11-19, Morning,QLD,Men,13,32500, Men,-0.38797511919549943,0.1746031746031746,47,11,4,19
2020-11-19, Morning,QLD,Women,5,12500, Women,-1.0080627281102692,0.047619047619047616,47,11,4,19
2020-11-19, Morning,QLD,Seniors,10,25000, Seniors,-0.6205079725385382,0.12698412698412698,47,11,4,19
2020-11-19, Afternoon,QLD,Kids,3,7500, Kids,-1.1630846303389617,0.015873015873015872,47,11,4,19
2020-11-19, Afternoon,QLD,Men,6,15000, Men,-0.9305517769959231,0.06349206349206349,47,11,4,19
2020-11-19, Afternoon,QLD,Women,7,17500, Women,-0.8530408258815768,0.07936507936507936,47,11,4,19
2020-11-19, Afternoon,QLD,Seniors,14,35000, Seniors,-0.3104641680811532,0.19047619047619047,47,11,4,19
2020-11-19, Evening,QLD,Kids,4,10000, Kids,-1.0855736792246156,0.031746031746031744,47,11,4,19
2020-11-19, Evening,QLD,Men,4,10000, Men,-1.0855736792246156,0.031746031746031744,47,11,4,19
2020-11-19, Evening,QLD,Women,5,12500, Women,-1.0080627281102692,0.047619047619047616,47,11,4,19
2020-11-19, Evening,QLD,Seniors,6,15000, Seniors,-0.9305517769959231,0.06349206349206349,47,11,4,19
2020-11-19, Morning,NSW,Kids,18,45000, Kids,-0.00042036362376825356,0.25396825396825395,47,11,4,19
2020-11-19, Morning,NSW,Men,16,40000, Men,-0.15544226585246074,0.2222222222222222,47,11,4,19
2020-11-19, Morning,NSW,Women,32,80000, Women,1.084732951977079,0.47619047619047616,47,11,4,19
2020-11-19, Morning,NSW,Seniors,29,72500, Seniors,0.8522000986340403,0.42857142857142855,47,11,4,19
2020-11-19, Afternoon,NSW,Kids,18,45000, Kids,-0.00042036362376825356,0.25396825396825395,47,11,4,19
2020-11-19, Afternoon,NSW,Men,27,67500, Men,0.6971781964053478,0.3968253968253968,47,11,4,19
2020-11-19, Afternoon,NSW,Women,33,82500, Women,1.1622439030914253,0.49206349206349204,47,11,4,19
2020-11-19, Afternoon,NSW,Seniors,13,32500, Seniors,-0.38797511919549943,0.1746031746031746,47,11,4,19
2020-11-19, Evening,NSW,Kids,31,77500, Kids,1.0072220008627328,0.4603174603174603,47,11,4,19
2020-11-19, Evening,NSW,Men,31,77500, Men,1.0072220008627328,0.4603174603174603,47,11,4,19
2020-11-19, Evening,NSW,Women,17,42500, Women,-0.07793131473811449,0.23809523809523808,47,11,4,19
2020-11-19, Evening,NSW,Seniors,12,30000, Seniors,-0.4654860703098457,0.15873015873015872,47,11,4,19
2020-11-19, Morning,TAS,Kids,9,22500, Kids,-0.6980189236528843,0.1111111111111111,47,11,4,19
2020-11-19, Morning,TAS,Men,8,20000, Men,-0.7755298747672306,0.09523809523809523,47,11,4,19
2020-11-19, Morning,TAS,Women,2,5000, Women,-1.240595581453308,0.0,47,11,4,19
2020-11-19, Morning,TAS,Seniors,9,22500, Seniors,-0.6980189236528843,0.1111111111111111,47,11,4,19
2020-11-19, Afternoon,TAS,Kids,9,22500, Kids,-0.6980189236528843,0.1111111111111111,47,11,4,19
2020-11-19, Afternoon,TAS,Men,10,25000, Men,-0.6205079725385382,0.12698412698412698,47,11,4,19
2020-11-19, Afternoon,TAS,Women,2,5000, Women,-1.240595581453308,0.0,47,11,4,19
2020-11-19, Afternoon,TAS,Seniors,7,17500, Seniors,-0.8530408258815768,0.07936507936507936,47,11,4,19
2020-11-19, Evening,TAS,Kids,10,25000, Kids,-0.6205079725385382,0.12698412698412698,47,11,4,19
2020-11-19, Evening,TAS,Men,2,5000, Men,-1.240595581453308,0.0,47,11,4,19
2020-11-19, Evening,TAS,Women,8,20000, Women,-0.7755298747672306,0.09523809523809523,47,11,4,19
2020-11-19, Evening,TAS,Seniors,2,5000, Seniors,-1.240595581453308,0.0,47,11,4,19
2020-11-20, Morning,WA,Kids,7,17500, Kids,-0.8530408258815768,0.07936507936507936,47,11,4,20
2020-11-20, Morning,WA,Men,4,10000, Men,-1.0855736792246156,0.031746031746031744,47,11,4,20
2020-11-20, Morning,WA,Women,10,25000, Women,-0.6205079725385382,0.12698412698412698,47,11,4,20
2020-11-20, Morning,WA,Seniors,5,12500, Seniors,-1.0080627281102692,0.047619047619047616,47,11,4,20
2020-11-20, Afternoon,WA,Kids,6,15000, Kids,-0.9305517769959231,0.06349206349206349,47,11,4,20
2020-11-20, Afternoon,WA,Men,4,10000, Men,-1.0855736792246156,0.031746031746031744,47,11,4,20
2020-11-20, Afternoon,WA,Women,6,15000, Women,-0.9305517769959231,0.06349206349206349,47,11,4,20
2020-11-20, Afternoon,WA,Seniors,9,22500, Seniors,-0.6980189236528843,0.1111111111111111,47,11,4,20
2020-11-20, Evening,WA,Kids,4,10000, Kids,-1.0855736792246156,0.031746031746031744,47,11,4,20
2020-11-20, Evening,WA,Men,5,12500, Men,-1.0080627281102692,0.047619047619047616,47,11,4,20
2020-11-20, Evening,WA,Women,10,25000, Women,-0.6205079725385382,0.12698412698412698,47,11,4,20
2020-11-20, Evening,WA,Seniors,6,15000, Seniors,-0.9305517769959231,0.06349206349206349,47,11,4,20
2020-11-20, Morning,NT,Kids,10,25000, Kids,-0.6205079725385382,0.12698412698412698,47,11,4,20
2020-11-20, Morning,NT,Men,2,5000, Men,-1.240595581453308,0.0,47,11,4,20
2020-11-20, Morning,NT,Women,8,20000, Women,-0.7755298747672306,0.09523809523809523,47,11,4,20
2020-11-20, Morning,NT,Seniors,6,15000, Seniors,-0.9305517769959231,0.06349206349206349,47,11,4,20
2020-11-20, Afternoon,NT,Kids,4,10000, Kids,-1.0855736792246156,0.031746031746031744,47,11,4,20
2020-11-20, Afternoon,NT,Men,8,20000, Men,-0.7755298747672306,0.09523809523809523,47,11,4,20
2020-11-20, Afternoon,NT,Women,10,25000, Women,-0.6205079725385382,0.12698412698412698,47,11,4,20
2020-11-20, Afternoon,NT,Seniors,6,15000, Seniors,-0.9305517769959231,0.06349206349206349,47,11,4,20
2020-11-20, Evening,NT,Kids,10,25000, Kids,-0.6205079725385382,0.12698412698412698,47,11,4,20
2020-11-20, Evening,NT,Men,6,15000, Men,-0.9305517769959231,0.06349206349206349,47,11,4,20
2020-11-20, Evening,NT,Women,6,15000, Women,-0.9305517769959231,0.06349206349206349,47,11,4,20
2020-11-20, Evening,NT,Seniors,9,22500, Seniors,-0.6980189236528843,0.1111111111111111,47,11,4,20
2020-11-20, Morning,SA,Kids,19,47500, Kids,0.07709058749057798,0.2698412698412698,47,11,4,20
2020-11-20, Morning,SA,Men,16,40000, Men,-0.15544226585246074,0.2222222222222222,47,11,4,20
2020-11-20, Morning,SA,Women,19,47500, Women,0.07709058749057798,0.2698412698412698,47,11,4,20
2020-11-20, Morning,SA,Seniors,23,57500, Seniors,0.3871343919479629,0.3333333333333333,47,11,4,20
2020-11-20, Afternoon,SA,Kids,25,62500, Kids,0.5421562941766553,0.36507936507936506,47,11,4,20
2020-11-20, Afternoon,SA,Men,15,37500, Men,-0.23295321696680696,0.20634920634920634,47,11,4,20
2020-11-20, Afternoon,SA,Women,25,62500, Women,0.5421562941766553,0.36507936507936506,47,11,4,20
2020-11-20, Afternoon,SA,Seniors,15,37500, Seniors,-0.23295321696680696,0.20634920634920634,47,11,4,20
2020-11-20, Evening,SA,Kids,15,37500, Kids,-0.23295321696680696,0.20634920634920634,47,11,4,20
2020-11-20, Evening,SA,Men,13,32500, Men,-0.38797511919549943,0.1746031746031746,47,11,4,20
2020-11-20, Evening,SA,Women,10,25000, Women,-0.6205079725385382,0.12698412698412698,47,11,4,20
2020-11-20, Evening,SA,Seniors,18,45000, Seniors,-0.00042036362376825356,0.25396825396825395,47,11,4,20
2020-11-20, Morning,VIC,Kids,33,82500, Kids,1.1622439030914253,0.49206349206349204,47,11,4,20
2020-11-20, Morning,VIC,Men,24,60000, Men,0.46464534306230915,0.3492063492063492,47,11,4,20
2020-11-20, Morning,VIC,Women,31,77500, Women,1.0072220008627328,0.4603174603174603,47,11,4,20
2020-11-20, Morning,VIC,Seniors,20,50000, Seniors,0.1546015386049242,0.2857142857142857,47,11,4,20
2020-11-20, Afternoon,VIC,Kids,44,110000, Kids,2.0148643653492337,0.6666666666666666,47,11,4,20
2020-11-20, Afternoon,VIC,Men,36,90000, Men,1.394776756434464,0.5396825396825397,47,11,4,20
2020-11-20, Afternoon,VIC,Women,32,80000, Women,1.084732951977079,0.47619047619047616,47,11,4,20
2020-11-20, Afternoon,VIC,Seniors,20,50000, Seniors,0.1546015386049242,0.2857142857142857,47,11,4,20
2020-11-20, Evening,VIC,Kids,37,92500, Kids,1.47228770754881,0.5555555555555556,47,11,4,20
2020-11-20, Evening,VIC,Men,35,87500, Men,1.3172658053201178,0.5238095238095238,47,11,4,20
2020-11-20, Evening,VIC,Women,41,102500, Women,1.782331512006195,0.6190476190476191,47,11,4,20
2020-11-20, Evening,VIC,Seniors,30,75000, Seniors,0.9297110497483866,0.4444444444444444,47,11,4,20
2020-11-20, Morning,QLD,Kids,9,22500, Kids,-0.6980189236528843,0.1111111111111111,47,11,4,20
2020-11-20, Morning,QLD,Men,7,17500, Men,-0.8530408258815768,0.07936507936507936,47,11,4,20
2020-11-20, Morning,QLD,Women,9,22500, Women,-0.6980189236528843,0.1111111111111111,47,11,4,20
2020-11-20, Morning,QLD,Seniors,11,27500, Seniors,-0.5429970214241919,0.14285714285714285,47,11,4,20
2020-11-20, Afternoon,QLD,Kids,13,32500, Kids,-0.38797511919549943,0.1746031746031746,47,11,4,20
2020-11-20, Afternoon,QLD,Men,11,27500, Men,-0.5429970214241919,0.14285714285714285,47,11,4,20
2020-11-20, Afternoon,QLD,Women,11,27500, Women,-0.5429970214241919,0.14285714285714285,47,11,4,20
2020-11-20, Afternoon,QLD,Seniors,14,35000, Seniors,-0.3104641680811532,0.19047619047619047,47,11,4,20
2020-11-20, Evening,QLD,Kids,13,32500, Kids,-0.38797511919549943,0.1746031746031746,47,11,4,20
2020-11-20, Evening,QLD,Men,6,15000, Men,-0.9305517769959231,0.06349206349206349,47,11,4,20
2020-11-20, Evening,QLD,Women,7,17500, Women,-0.8530408258815768,0.07936507936507936,47,11,4,20
2020-11-20, Evening,QLD,Seniors,6,15000, Seniors,-0.9305517769959231,0.06349206349206349,47,11,4,20
2020-11-20, Morning,NSW,Kids,23,57500, Kids,0.3871343919479629,0.3333333333333333,47,11,4,20
2020-11-20, Morning,NSW,Men,21,52500, Men,0.23211248971927045,0.30158730158730157,47,11,4,20
2020-11-20, Morning,NSW,Women,14,35000, Women,-0.3104641680811532,0.19047619047619047,47,11,4,20
2020-11-20, Morning,NSW,Seniors,22,55000, Seniors,0.3096234408336167,0.31746031746031744,47,11,4,20
2020-11-20, Afternoon,NSW,Kids,17,42500, Kids,-0.07793131473811449,0.23809523809523808,47,11,4,20
2020-11-20, Afternoon,NSW,Men,14,35000, Men,-0.3104641680811532,0.19047619047619047,47,11,4,20
2020-11-20, Afternoon,NSW,Women,22,55000, Women,0.3096234408336167,0.31746031746031744,47,11,4,20
2020-11-20, Afternoon,NSW,Seniors,35,87500, Seniors,1.3172658053201178,0.5238095238095238,47,11,4,20
2020-11-20, Evening,NSW,Kids,22,55000, Kids,0.3096234408336167,0.31746031746031744,47,11,4,20
2020-11-20, Evening,NSW,Men,18,45000, Men,-0.00042036362376825356,0.25396825396825395,47,11,4,20
2020-11-20, Evening,NSW,Women,17,42500, Women,-0.07793131473811449,0.23809523809523808,47,11,4,20
2020-11-20, Evening,NSW,Seniors,27,67500, Seniors,0.6971781964053478,0.3968253968253968,47,11,4,20
2020-11-20, Morning,TAS,Kids,4,10000, Kids,-1.0855736792246156,0.031746031746031744,47,11,4,20
2020-11-20, Morning,TAS,Men,2,5000, Men,-1.240595581453308,0.0,47,11,4,20
2020-11-20, Morning,TAS,Women,9,22500, Women,-0.6980189236528843,0.1111111111111111,47,11,4,20
2020-11-20, Morning,TAS,Seniors,9,22500, Seniors,-0.6980189236528843,0.1111111111111111,47,11,4,20
2020-11-20, Afternoon,TAS,Kids,2,5000, Kids,-1.240595581453308,0.0,47,11,4,20
2020-11-20, Afternoon,TAS,Men,6,15000, Men,-0.9305517769959231,0.06349206349206349,47,11,4,20
2020-11-20, Afternoon,TAS,Women,8,20000, Women,-0.7755298747672306,0.09523809523809523,47,11,4,20
2020-11-20, Afternoon,TAS,Seniors,8,20000, Seniors,-0.7755298747672306,0.09523809523809523,47,11,4,20
2020-11-20, Evening,TAS,Kids,7,17500, Kids,-0.8530408258815768,0.07936507936507936,47,11,4,20
2020-11-20, Evening,TAS,Men,3,7500, Men,-1.1630846303389617,0.015873015873015872,47,11,4,20
2020-11-20, Evening,TAS,Women,8,20000, Women,-0.7755298747672306,0.09523809523809523,47,11,4,20
2020-11-20, Evening,TAS,Seniors,5,12500, Seniors,-1.0080627281102692,0.047619047619047616,47,11,4,20
2020-11-21, Morning,WA,Kids,5,12500, Kids,-1.0080627281102692,0.047619047619047616,47,11,4,21
2020-11-21, Morning,WA,Men,7,17500, Men,-0.8530408258815768,0.07936507936507936,47,11,4,21
2020-11-21, Morning,WA,Women,4,10000, Women,-1.0855736792246156,0.031746031746031744,47,11,4,21
2020-11-21, Morning,WA,Seniors,8,20000, Seniors,-0.7755298747672306,0.09523809523809523,47,11,4,21
2020-11-21, Afternoon,WA,Kids,4,10000, Kids,-1.0855736792246156,0.031746031746031744,47,11,4,21
2020-11-21, Afternoon,WA,Men,8,20000, Men,-0.7755298747672306,0.09523809523809523,47,11,4,21
2020-11-21, Afternoon,WA,Women,6,15000, Women,-0.9305517769959231,0.06349206349206349,47,11,4,21
2020-11-21, Afternoon,WA,Seniors,3,7500, Seniors,-1.1630846303389617,0.015873015873015872,47,11,4,21
2020-11-21, Evening,WA,Kids,4,10000, Kids,-1.0855736792246156,0.031746031746031744,47,11,4,21
2020-11-21, Evening,WA,Men,9,22500, Men,-0.6980189236528843,0.1111111111111111,47,11,4,21
2020-11-21, Evening,WA,Women,9,22500, Women,-0.6980189236528843,0.1111111111111111,47,11,4,21
2020-11-21, Evening,WA,Seniors,8,20000, Seniors,-0.7755298747672306,0.09523809523809523,47,11,4,21
2020-11-21, Morning,NT,Kids,9,22500, Kids,-0.6980189236528843,0.1111111111111111,47,11,4,21
2020-11-21, Morning,NT,Men,7,17500, Men,-0.8530408258815768,0.07936507936507936,47,11,4,21
2020-11-21, Morning,NT,Women,6,15000, Women,-0.9305517769959231,0.06349206349206349,47,11,4,21
2020-11-21, Morning,NT,Seniors,4,10000, Seniors,-1.0855736792246156,0.031746031746031744,47,11,4,21
2020-11-21, Afternoon,NT,Kids,7,17500, Kids,-0.8530408258815768,0.07936507936507936,47,11,4,21
2020-11-21, Afternoon,NT,Men,3,7500, Men,-1.1630846303389617,0.015873015873015872,47,11,4,21
2020-11-21, Afternoon,NT,Women,9,22500, Women,-0.6980189236528843,0.1111111111111111,47,11,4,21
2020-11-21, Afternoon,NT,Seniors,5,12500, Seniors,-1.0080627281102692,0.047619047619047616,47,11,4,21
2020-11-21, Evening,NT,Kids,7,17500, Kids,-0.8530408258815768,0.07936507936507936,47,11,4,21
2020-11-21, Evening,NT,Men,6,15000, Men,-0.9305517769959231,0.06349206349206349,47,11,4,21
2020-11-21, Evening,NT,Women,5,12500, Women,-1.0080627281102692,0.047619047619047616,47,11,4,21
2020-11-21, Evening,NT,Seniors,8,20000, Seniors,-0.7755298747672306,0.09523809523809523,47,11,4,21
2020-11-21, Morning,SA,Kids,22,55000, Kids,0.3096234408336167,0.31746031746031744,47,11,4,21
2020-11-21, Morning,SA,Men,17,42500, Men,-0.07793131473811449,0.23809523809523808,47,11,4,21
2020-11-21, Morning,SA,Women,14,35000, Women,-0.3104641680811532,0.19047619047619047,47,11,4,21
2020-11-21, Morning,SA,Seniors,15,37500, Seniors,-0.23295321696680696,0.20634920634920634,47,11,4,21
2020-11-21, Afternoon,SA,Kids,19,47500, Kids,0.07709058749057798,0.2698412698412698,47,11,4,21
2020-11-21, Afternoon,SA,Men,24,60000, Men,0.46464534306230915,0.3492063492063492,47,11,4,21
2020-11-21, Afternoon,SA,Women,24,60000, Women,0.46464534306230915,0.3492063492063492,47,11,4,21
2020-11-21, Afternoon,SA,Seniors,13,32500, Seniors,-0.38797511919549943,0.1746031746031746,47,11,4,21
2020-11-21, Evening,SA,Kids,11,27500, Kids,-0.5429970214241919,0.14285714285714285,47,11,4,21
2020-11-21, Evening,SA,Men,21,52500, Men,0.23211248971927045,0.30158730158730157,47,11,4,21
2020-11-21, Evening,SA,Women,20,50000, Women,0.1546015386049242,0.2857142857142857,47,11,4,21
2020-11-21, Evening,SA,Seniors,14,35000, Seniors,-0.3104641680811532,0.19047619047619047,47,11,4,21
2020-11-21, Morning,VIC,Kids,40,100000, Kids,1.704820560891849,0.6031746031746031,47,11,4,21
2020-11-21, Morning,VIC,Men,37,92500, Men,1.47228770754881,0.5555555555555556,47,11,4,21
2020-11-21, Morning,VIC,Women,43,107500, Women,1.9373534142348876,0.6507936507936508,47,11,4,21
2020-11-21, Morning,VIC,Seniors,32,80000, Seniors,1.084732951977079,0.47619047619047616,47,11,4,21
2020-11-21, Afternoon,VIC,Kids,25,62500, Kids,0.5421562941766553,0.36507936507936506,47,11,4,21
2020-11-21, Afternoon,VIC,Men,30,75000, Men,0.9297110497483866,0.4444444444444444,47,11,4,21
2020-11-21, Afternoon,VIC,Women,34,85000, Women,1.2397548542057715,0.5079365079365079,47,11,4,21
2020-11-21, Afternoon,VIC,Seniors,35,87500, Seniors,1.3172658053201178,0.5238095238095238,47,11,4,21
2020-11-21, Evening,VIC,Kids,20,50000, Kids,0.1546015386049242,0.2857142857142857,47,11,4,21
2020-11-21, Evening,VIC,Men,30,75000, Men,0.9297110497483866,0.4444444444444444,47,11,4,21
2020-11-21, Evening,VIC,Women,28,70000, Women,0.7746891475196941,0.4126984126984127,47,11,4,21
2020-11-21, Evening,VIC,Seniors,39,97500, Seniors,1.6273096097775026,0.5873015873015873,47,11,4,21
2020-11-21, Morning,QLD,Kids,15,37500, Kids,-0.23295321696680696,0.20634920634920634,47,11,4,21
2020-11-21, Morning,QLD,Men,13,32500, Men,-0.38797511919549943,0.1746031746031746,47,11,4,21
2020-11-21, Morning,QLD,Women,15,37500, Women,-0.23295321696680696,0.20634920634920634,47,11,4,21
2020-11-21, Morning,QLD,Seniors,10,25000, Seniors,-0.6205079725385382,0.12698412698412698,47,11,4,21
2020-11-21, Afternoon,QLD,Kids,14,35000, Kids,-0.3104641680811532,0.19047619047619047,47,11,4,21
2020-11-21, Afternoon,QLD,Men,11,27500, Men,-0.5429970214241919,0.14285714285714285,47,11,4,21
2020-11-21, Afternoon,QLD,Women,5,12500, Women,-1.0080627281102692,0.047619047619047616,47,11,4,21
2020-11-21, Afternoon,QLD,Seniors,15,37500, Seniors,-0.23295321696680696,0.20634920634920634,47,11,4,21
2020-11-21, Evening,QLD,Kids,12,30000, Kids,-0.4654860703098457,0.15873015873015872,47,11,4,21
2020-11-21, Evening,QLD,Men,5,12500, Men,-1.0080627281102692,0.047619047619047616,47,11,4,21
2020-11-21, Evening,QLD,Women,15,37500, Women,-0.23295321696680696,0.20634920634920634,47,11,4,21
2020-11-21, Evening,QLD,Seniors,5,12500, Seniors,-1.0080627281102692,0.047619047619047616,47,11,4,21
2020-11-21, Morning,NSW,Kids,26,65000, Kids,0.6196672452910016,0.38095238095238093,47,11,4,21
2020-11-21, Morning,NSW,Men,31,77500, Men,1.0072220008627328,0.4603174603174603,47,11,4,21
2020-11-21, Morning,NSW,Women,28,70000, Women,0.7746891475196941,0.4126984126984127,47,11,4,21
2020-11-21, Morning,NSW,Seniors,18,45000, Seniors,-0.00042036362376825356,0.25396825396825395,47,11,4,21
2020-11-21, Afternoon,NSW,Kids,29,72500, Kids,0.8522000986340403,0.42857142857142855,47,11,4,21
2020-11-21, Afternoon,NSW,Men,22,55000, Men,0.3096234408336167,0.31746031746031744,47,11,4,21
2020-11-21, Afternoon,NSW,Women,30,75000, Women,0.9297110497483866,0.4444444444444444,47,11,4,21
2020-11-21, Afternoon,NSW,Seniors,32,80000, Seniors,1.084732951977079,0.47619047619047616,47,11,4,21
2020-11-21, Evening,NSW,Kids,19,47500, Kids,0.07709058749057798,0.2698412698412698,47,11,4,21
2020-11-21, Evening,NSW,Men,19,47500, Men,0.07709058749057798,0.2698412698412698,47,11,4,21
2020-11-21, Evening,NSW,Women,26,65000, Women,0.6196672452910016,0.38095238095238093,47,11,4,21
2020-11-21, Evening,NSW,Seniors,22,55000, Seniors,0.3096234408336167,0.31746031746031744,47,11,4,21
2020-11-21, Morning,TAS,Kids,9,22500, Kids,-0.6980189236528843,0.1111111111111111,47,11,4,21
2020-11-21, Morning,TAS,Men,4,10000, Men,-1.0855736792246156,0.031746031746031744,47,11,4,21
2020-11-21, Morning,TAS,Women,3,7500, Women,-1.1630846303389617,0.015873015873015872,47,11,4,21
2020-11-21, Morning,TAS,Seniors,8,20000, Seniors,-0.7755298747672306,0.09523809523809523,47,11,4,21
2020-11-21, Afternoon,TAS,Kids,6,15000, Kids,-0.9305517769959231,0.06349206349206349,47,11,4,21
2020-11-21, Afternoon,TAS,Men,3,7500, Men,-1.1630846303389617,0.015873015873015872,47,11,4,21
2020-11-21, Afternoon,TAS,Women,3,7500, Women,-1.1630846303389617,0.015873015873015872,47,11,4,21
2020-11-21, Afternoon,TAS,Seniors,10,25000, Seniors,-0.6205079725385382,0.12698412698412698,47,11,4,21
2020-11-21, Evening,TAS,Kids,7,17500, Kids,-0.8530408258815768,0.07936507936507936,47,11,4,21
2020-11-21, Evening,TAS,Men,8,20000, Men,-0.7755298747672306,0.09523809523809523,47,11,4,21
2020-11-21, Evening,TAS,Women,10,25000, Women,-0.6205079725385382,0.12698412698412698,47,11,4,21
2020-11-21, Evening,TAS,Seniors,8,20000, Seniors,-0.7755298747672306,0.09523809523809523,47,11,4,21
2020-11-22, Morning,WA,Kids,6,15000, Kids,-0.9305517769959231,0.06349206349206349,47,11,4,22
2020-11-22, Morning,WA,Men,4,10000, Men,-1.0855736792246156,0.031746031746031744,47,11,4,22
2020-11-22, Morning,WA,Women,6,15000, Women,-0.9305517769959231,0.06349206349206349,47,11,4,22
2020-11-22, Morning,WA,Seniors,5,12500, Seniors,-1.0080627281102692,0.047619047619047616,47,11,4,22
2020-11-22, Afternoon,WA,Kids,3,7500, Kids,-1.1630846303389617,0.015873015873015872,47,11,4,22
2020-11-22, Afternoon,WA,Men,3,7500, Men,-1.1630846303389617,0.015873015873015872,47,11,4,22
2020-11-22, Afternoon,WA,Women,3,7500, Women,-1.1630846303389617,0.015873015873015872,47,11,4,22
2020-11-22, Afternoon,WA,Seniors,5,12500, Seniors,-1.0080627281102692,0.047619047619047616,47,11,4,22
2020-11-22, Evening,WA,Kids,2,5000, Kids,-1.240595581453308,0.0,47,11,4,22
2020-11-22, Evening,WA,Men,6,15000, Men,-0.9305517769959231,0.06349206349206349,47,11,4,22
2020-11-22, Evening,WA,Women,5,12500, Women,-1.0080627281102692,0.047619047619047616,47,11,4,22
2020-11-22, Evening,WA,Seniors,8,20000, Seniors,-0.7755298747672306,0.09523809523809523,47,11,4,22
2020-11-22, Morning,NT,Kids,6,15000, Kids,-0.9305517769959231,0.06349206349206349,47,11,4,22
2020-11-22, Morning,NT,Men,6,15000, Men,-0.9305517769959231,0.06349206349206349,47,11,4,22
2020-11-22, Morning,NT,Women,3,7500, Women,-1.1630846303389617,0.015873015873015872,47,11,4,22
2020-11-22, Morning,NT,Seniors,2,5000, Seniors,-1.240595581453308,0.0,47,11,4,22
2020-11-22, Afternoon,NT,Kids,4,10000, Kids,-1.0855736792246156,0.031746031746031744,47,11,4,22
2020-11-22, Afternoon,NT,Men,3,7500, Men,-1.1630846303389617,0.015873015873015872,47,11,4,22
2020-11-22, Afternoon,NT,Women,3,7500, Women,-1.1630846303389617,0.015873015873015872,47,11,4,22
2020-11-22, Afternoon,NT,Seniors,9,22500, Seniors,-0.6980189236528843,0.1111111111111111,47,11,4,22
2020-11-22, Evening,NT,Kids,5,12500, Kids,-1.0080627281102692,0.047619047619047616,47,11,4,22
